target,source,label,central_user_party,friend_party
460,267,KatjaMast,SPD,SPD
170,267,KatjaMast,SPD,SPD
409,267,KatjaMast,SPD,CDU
445,267,KatjaMast,SPD,SPD
525,267,KatjaMast,SPD,Greens
463,267,KatjaMast,SPD,SPD
345,267,KatjaMast,SPD,SPD
545,267,KatjaMast,SPD,Greens
139,267,KatjaMast,SPD,SPD
373,267,KatjaMast,SPD,SPD
125,267,KatjaMast,SPD,SPD
301,267,KatjaMast,SPD,SPD
130,267,KatjaMast,SPD,SPD
395,267,KatjaMast,SPD,SPD
481,267,KatjaMast,SPD,FDP
157,267,KatjaMast,SPD,SPD
85,267,KatjaMast,SPD,SPD
333,267,KatjaMast,SPD,SPD
240,267,KatjaMast,SPD,SPD
336,267,KatjaMast,SPD,SPD
264,267,KatjaMast,SPD,Greens
94,267,KatjaMast,SPD,CSU
452,267,KatjaMast,SPD,SPD
364,267,KatjaMast,SPD,SPD
386,267,KatjaMast,SPD,SPD
512,267,KatjaMast,SPD,SPD
177,267,KatjaMast,SPD,Greens
453,267,KatjaMast,SPD,SPD
487,267,KatjaMast,SPD,Greens
350,267,KatjaMast,SPD,SPD
363,267,KatjaMast,SPD,SPD
522,267,KatjaMast,SPD,SPD
21,267,KatjaMast,SPD,The Left
387,267,KatjaMast,SPD,SPD
131,267,KatjaMast,SPD,Greens
204,267,KatjaMast,SPD,SPD
426,267,KatjaMast,SPD,CDU
46,267,KatjaMast,SPD,SPD
327,267,KatjaMast,SPD,SPD
457,267,KatjaMast,SPD,SPD
526,267,KatjaMast,SPD,SPD
102,267,KatjaMast,SPD,SPD
283,267,KatjaMast,SPD,FDP
110,267,KatjaMast,SPD,The Left
3,267,KatjaMast,SPD,Greens
183,267,KatjaMast,SPD,Greens
250,267,KatjaMast,SPD,SPD
286,267,KatjaMast,SPD,SPD
275,267,KatjaMast,SPD,SPD
380,267,KatjaMast,SPD,FDP
352,267,KatjaMast,SPD,SPD
446,267,KatjaMast,SPD,FDP
162,267,KatjaMast,SPD,SPD
219,267,KatjaMast,SPD,SPD
532,267,KatjaMast,SPD,SPD
2,267,KatjaMast,SPD,SPD
239,267,KatjaMast,SPD,SPD
29,267,KatjaMast,SPD,SPD
68,267,KatjaMast,SPD,FDP
435,267,KatjaMast,SPD,SPD
503,267,KatjaMast,SPD,SPD
114,267,KatjaMast,SPD,SPD
184,55,BjoernSimon,CDU,Greens
99,55,BjoernSimon,CDU,CSU
75,55,BjoernSimon,CDU,CDU
281,55,BjoernSimon,CDU,CDU
94,55,BjoernSimon,CDU,CSU
119,55,BjoernSimon,CDU,CSU
376,55,BjoernSimon,CDU,CDU
477,55,BjoernSimon,CDU,CSU
410,55,BjoernSimon,CDU,CSU
472,55,BjoernSimon,CDU,CDU
208,55,BjoernSimon,CDU,CDU
478,55,BjoernSimon,CDU,CDU
30,55,BjoernSimon,CDU,CDU
371,55,BjoernSimon,CDU,CDU
509,55,BjoernSimon,CDU,CDU
228,55,BjoernSimon,CDU,CDU
520,55,BjoernSimon,CDU,CDU
86,55,BjoernSimon,CDU,CDU
147,55,BjoernSimon,CDU,FDP
216,55,BjoernSimon,CDU,CDU
414,55,BjoernSimon,CDU,CDU
314,55,BjoernSimon,CDU,CDU
354,55,BjoernSimon,CDU,CDU
377,55,BjoernSimon,CDU,CDU
180,55,BjoernSimon,CDU,CDU
198,55,BjoernSimon,CDU,CDU
68,55,BjoernSimon,CDU,FDP
199,55,BjoernSimon,CDU,CDU
106,55,BjoernSimon,CDU,Greens
77,55,BjoernSimon,CDU,CDU
202,55,BjoernSimon,CDU,SPD
391,55,BjoernSimon,CDU,Greens
255,55,BjoernSimon,CDU,CDU
406,55,BjoernSimon,CDU,CDU
503,55,BjoernSimon,CDU,SPD
26,55,BjoernSimon,CDU,CSU
493,55,BjoernSimon,CDU,CSU
543,55,BjoernSimon,CDU,CDU
463,55,BjoernSimon,CDU,SPD
423,55,BjoernSimon,CDU,CDU
473,55,BjoernSimon,CDU,CDU
374,55,BjoernSimon,CDU,CDU
215,55,BjoernSimon,CDU,SPD
426,55,BjoernSimon,CDU,CDU
107,55,BjoernSimon,CDU,The Left
464,55,BjoernSimon,CDU,SPD
122,55,BjoernSimon,CDU,CDU
409,55,BjoernSimon,CDU,CDU
151,55,BjoernSimon,CDU,CDU
282,55,BjoernSimon,CDU,FDP
408,55,BjoernSimon,CDU,CDU
448,344,MdB_Schreiber,The Left,The Left
288,344,MdB_Schreiber,The Left,FDP
334,344,MdB_Schreiber,The Left,SPD
505,344,MdB_Schreiber,The Left,FDP
41,344,MdB_Schreiber,The Left,Greens
555,344,MdB_Schreiber,The Left,The Left
525,344,MdB_Schreiber,The Left,Greens
256,344,MdB_Schreiber,The Left,Greens
497,344,MdB_Schreiber,The Left,The Left
11,344,MdB_Schreiber,The Left,The Left
260,344,MdB_Schreiber,The Left,SPD
434,344,MdB_Schreiber,The Left,SPD
335,344,MdB_Schreiber,The Left,FDP
109,344,MdB_Schreiber,The Left,The Left
294,344,MdB_Schreiber,The Left,The Left
279,344,MdB_Schreiber,The Left,The Left
482,344,MdB_Schreiber,The Left,CSU
464,344,MdB_Schreiber,The Left,SPD
110,344,MdB_Schreiber,The Left,The Left
103,344,MdB_Schreiber,The Left,CSU
234,344,MdB_Schreiber,The Left,The Left
40,344,MdB_Schreiber,The Left,The Left
21,344,MdB_Schreiber,The Left,The Left
297,344,MdB_Schreiber,The Left,The Left
47,344,MdB_Schreiber,The Left,The Left
68,344,MdB_Schreiber,The Left,FDP
282,344,MdB_Schreiber,The Left,FDP
15,344,MdB_Schreiber,The Left,The Left
556,344,MdB_Schreiber,The Left,The Left
537,344,MdB_Schreiber,The Left,The Left
409,344,MdB_Schreiber,The Left,CDU
361,344,MdB_Schreiber,The Left,The Left
193,344,MdB_Schreiber,The Left,CSU
371,344,MdB_Schreiber,The Left,CDU
200,344,MdB_Schreiber,The Left,The Left
455,344,MdB_Schreiber,The Left,The Left
513,344,MdB_Schreiber,The Left,Greens
230,344,MdB_Schreiber,The Left,The Left
147,344,MdB_Schreiber,The Left,FDP
488,344,MdB_Schreiber,The Left,The Left
22,344,MdB_Schreiber,The Left,The Left
402,344,MdB_Schreiber,The Left,The Left
375,344,MdB_Schreiber,The Left,The Left
300,344,MdB_Schreiber,The Left,The Left
259,344,MdB_Schreiber,The Left,SPD
43,344,MdB_Schreiber,The Left,SPD
32,344,MdB_Schreiber,The Left,The Left
156,344,MdB_Schreiber,The Left,SPD
340,344,MdB_Schreiber,The Left,The Left
117,344,MdB_Schreiber,The Left,The Left
364,344,MdB_Schreiber,The Left,SPD
416,344,MdB_Schreiber,The Left,The Left
5,344,MdB_Schreiber,The Left,The Left
516,344,MdB_Schreiber,The Left,The Left
104,344,MdB_Schreiber,The Left,FDP
536,344,MdB_Schreiber,The Left,Greens
385,344,MdB_Schreiber,The Left,The Left
168,344,MdB_Schreiber,The Left,The Left
487,344,MdB_Schreiber,The Left,Greens
107,344,MdB_Schreiber,The Left,The Left
321,344,MdB_Schreiber,The Left,Greens
400,344,MdB_Schreiber,The Left,Greens
524,344,MdB_Schreiber,The Left,The Left
458,344,MdB_Schreiber,The Left,CSU
74,344,MdB_Schreiber,The Left,SPD
184,344,MdB_Schreiber,The Left,Greens
223,344,MdB_Schreiber,The Left,The Left
503,344,MdB_Schreiber,The Left,SPD
251,344,MdB_Schreiber,The Left,The Left
28,344,MdB_Schreiber,The Left,The Left
137,344,MdB_Schreiber,The Left,The Left
477,344,MdB_Schreiber,The Left,CSU
363,344,MdB_Schreiber,The Left,SPD
539,344,MdB_Schreiber,The Left,The Left
143,344,MdB_Schreiber,The Left,The Left
484,344,MdB_Schreiber,The Left,The Left
145,344,MdB_Schreiber,The Left,SPD
71,344,MdB_Schreiber,The Left,The Left
390,344,MdB_Schreiber,The Left,The Left
10,344,MdB_Schreiber,The Left,Greens
177,344,MdB_Schreiber,The Left,Greens
94,344,MdB_Schreiber,The Left,CSU
322,344,MdB_Schreiber,The Left,Greens
106,344,MdB_Schreiber,The Left,Greens
444,344,MdB_Schreiber,The Left,The Left
115,344,MdB_Schreiber,The Left,Greens
196,344,MdB_Schreiber,The Left,The Left
179,344,MdB_Schreiber,The Left,The Left
331,344,MdB_Schreiber,The Left,The Left
102,344,MdB_Schreiber,The Left,SPD
153,344,MdB_Schreiber,The Left,Greens
357,344,MdB_Schreiber,The Left,SPD
394,344,MdB_Schreiber,The Left,FDP
90,344,MdB_Schreiber,The Left,The Left
382,344,MdB_Schreiber,The Left,The Left
266,344,MdB_Schreiber,The Left,The Left
440,344,MdB_Schreiber,The Left,SPD
78,344,MdB_Schreiber,The Left,Greens
532,344,MdB_Schreiber,The Left,SPD
59,344,MdB_Schreiber,The Left,Greens
198,344,MdB_Schreiber,The Left,CDU
490,344,MdB_Schreiber,The Left,The Left
270,344,MdB_Schreiber,The Left,The Left
417,344,MdB_Schreiber,The Left,The Left
298,344,MdB_Schreiber,The Left,The Left
53,344,MdB_Schreiber,The Left,Greens
54,344,MdB_Schreiber,The Left,The Left
212,344,MdB_Schreiber,The Left,FDP
75,344,MdB_Schreiber,The Left,CDU
408,344,MdB_Schreiber,The Left,CDU
97,344,MdB_Schreiber,The Left,FDP
207,344,MdB_Schreiber,The Left,The Left
79,344,MdB_Schreiber,The Left,The Left
252,344,MdB_Schreiber,The Left,Greens
463,344,MdB_Schreiber,The Left,SPD
365,322,margit_stumpp,Greens,Greens
293,322,margit_stumpp,Greens,SPD
93,322,margit_stumpp,Greens,Greens
480,322,margit_stumpp,Greens,Greens
492,322,margit_stumpp,Greens,Greens
161,322,margit_stumpp,Greens,CDU
189,322,margit_stumpp,Greens,FDP
510,322,margit_stumpp,Greens,Greens
525,322,margit_stumpp,Greens,Greens
249,322,margit_stumpp,Greens,Greens
218,322,margit_stumpp,Greens,Greens
437,322,margit_stumpp,Greens,CDU
323,322,margit_stumpp,Greens,Greens
183,322,margit_stumpp,Greens,Greens
153,322,margit_stumpp,Greens,Greens
162,322,margit_stumpp,Greens,SPD
486,322,margit_stumpp,Greens,Greens
3,322,margit_stumpp,Greens,Greens
168,322,margit_stumpp,Greens,The Left
391,322,margit_stumpp,Greens,Greens
513,322,margit_stumpp,Greens,Greens
400,322,margit_stumpp,Greens,Greens
397,322,margit_stumpp,Greens,Greens
131,322,margit_stumpp,Greens,Greens
450,322,margit_stumpp,Greens,Greens
545,322,margit_stumpp,Greens,Greens
217,322,margit_stumpp,Greens,Greens
536,322,margit_stumpp,Greens,Greens
33,322,margit_stumpp,Greens,Greens
309,322,margit_stumpp,Greens,Greens
26,322,margit_stumpp,Greens,CSU
117,322,margit_stumpp,Greens,The Left
264,322,margit_stumpp,Greens,Greens
146,322,margit_stumpp,Greens,Greens
184,322,margit_stumpp,Greens,Greens
11,322,margit_stumpp,Greens,The Left
256,322,margit_stumpp,Greens,Greens
263,322,margit_stumpp,Greens,Greens
182,322,margit_stumpp,Greens,Greens
194,322,margit_stumpp,Greens,The Left
80,322,margit_stumpp,Greens,Greens
298,322,margit_stumpp,Greens,The Left
252,322,margit_stumpp,Greens,Greens
284,322,margit_stumpp,Greens,Greens
129,322,margit_stumpp,Greens,Greens
476,322,margit_stumpp,Greens,Greens
136,322,margit_stumpp,Greens,Greens
190,322,margit_stumpp,Greens,Greens
106,322,margit_stumpp,Greens,Greens
299,322,margit_stumpp,Greens,Greens
295,322,margit_stumpp,Greens,Greens
311,322,margit_stumpp,Greens,Greens
244,322,margit_stumpp,Greens,Greens
334,322,margit_stumpp,Greens,SPD
265,322,margit_stumpp,Greens,Greens
177,322,margit_stumpp,Greens,Greens
430,322,margit_stumpp,Greens,Greens
355,322,margit_stumpp,Greens,SPD
53,322,margit_stumpp,Greens,Greens
82,322,margit_stumpp,Greens,Greens
206,322,margit_stumpp,Greens,Greens
116,322,margit_stumpp,Greens,FDP
78,322,margit_stumpp,Greens,Greens
30,322,margit_stumpp,Greens,CDU
43,322,margit_stumpp,Greens,SPD
321,322,margit_stumpp,Greens,Greens
337,322,margit_stumpp,Greens,Greens
100,322,margit_stumpp,Greens,Greens
278,322,margit_stumpp,Greens,Greens
487,322,margit_stumpp,Greens,Greens
328,322,margit_stumpp,Greens,Greens
326,322,margit_stumpp,Greens,Greens
115,322,margit_stumpp,Greens,Greens
10,322,margit_stumpp,Greens,Greens
59,322,margit_stumpp,Greens,Greens
455,322,margit_stumpp,Greens,The Left
469,322,margit_stumpp,Greens,Greens
41,322,margit_stumpp,Greens,Greens
306,180,groehe,CDU,CDU
491,180,groehe,CDU,CDU
517,180,groehe,CDU,CDU
208,180,groehe,CDU,CDU
244,180,groehe,CDU,Greens
320,180,groehe,CDU,CDU
403,180,groehe,CDU,CDU
186,180,groehe,CDU,CDU
121,180,groehe,CDU,CDU
339,180,groehe,CDU,CDU
228,180,groehe,CDU,CDU
395,180,groehe,CDU,SPD
215,180,groehe,CDU,SPD
35,180,groehe,CDU,CDU
255,180,groehe,CDU,CDU
36,180,groehe,CDU,CDU
377,180,groehe,CDU,CDU
335,180,groehe,CDU,FDP
426,180,groehe,CDU,CDU
59,180,groehe,CDU,Greens
164,180,groehe,CDU,CDU
75,180,groehe,CDU,CDU
349,180,groehe,CDU,CDU
308,180,groehe,CDU,CDU
472,180,groehe,CDU,CDU
34,180,groehe,CDU,CDU
459,180,groehe,CDU,CSU
37,180,groehe,CDU,CDU
478,180,groehe,CDU,CDU
94,180,groehe,CDU,CSU
77,180,groehe,CDU,CDU
477,180,groehe,CDU,CSU
177,180,groehe,CDU,Greens
376,180,groehe,CDU,CDU
161,180,groehe,CDU,CDU
500,180,groehe,CDU,CDU
227,180,groehe,CDU,CDU
399,180,groehe,CDU,FDP
439,180,groehe,CDU,CDU
289,180,groehe,CDU,SPD
415,180,groehe,CDU,CDU
351,180,groehe,CDU,CDU
396,180,groehe,CDU,CDU
473,180,groehe,CDU,CDU
503,180,groehe,CDU,SPD
147,180,groehe,CDU,FDP
470,180,groehe,CDU,CDU
354,180,groehe,CDU,CDU
248,180,groehe,CDU,CDU
260,180,groehe,CDU,SPD
509,180,groehe,CDU,CDU
26,180,groehe,CDU,CSU
388,180,groehe,CDU,CDU
547,180,groehe,CDU,CDU
541,180,groehe,CDU,CDU
68,180,groehe,CDU,FDP
406,180,groehe,CDU,CDU
409,180,groehe,CDU,CDU
262,180,groehe,CDU,CDU
281,180,groehe,CDU,CDU
423,180,groehe,CDU,CDU
184,180,groehe,CDU,Greens
463,180,groehe,CDU,SPD
437,180,groehe,CDU,CDU
123,180,groehe,CDU,CDU
323,180,groehe,CDU,Greens
119,180,groehe,CDU,CSU
501,180,groehe,CDU,CDU
30,180,groehe,CDU,CDU
264,180,groehe,CDU,Greens
258,180,groehe,CDU,CDU
31,180,groehe,CDU,CSU
202,180,groehe,CDU,SPD
314,180,groehe,CDU,CDU
193,180,groehe,CDU,CSU
84,180,groehe,CDU,CDU
508,180,groehe,CDU,CDU
504,180,groehe,CDU,CDU
3,180,groehe,CDU,Greens
408,180,groehe,CDU,CDU
464,180,groehe,CDU,SPD
371,180,groehe,CDU,CDU
199,180,groehe,CDU,CDU
106,180,groehe,CDU,Greens
414,180,groehe,CDU,CDU
138,180,groehe,CDU,CDU
78,180,groehe,CDU,Greens
334,180,groehe,CDU,SPD
198,180,groehe,CDU,CDU
242,180,groehe,CDU,CDU
233,220,Jacobi_AfD,AfD,AfD
7,220,Jacobi_AfD,AfD,AfD
106,355,Mi_Muentefering,SPD,Greens
288,355,Mi_Muentefering,SPD,FDP
275,355,Mi_Muentefering,SPD,SPD
197,355,Mi_Muentefering,SPD,FDP
434,355,Mi_Muentefering,SPD,SPD
215,355,Mi_Muentefering,SPD,SPD
202,355,Mi_Muentefering,SPD,SPD
409,355,Mi_Muentefering,SPD,CDU
172,355,Mi_Muentefering,SPD,SPD
189,355,Mi_Muentefering,SPD,FDP
131,355,Mi_Muentefering,SPD,Greens
376,355,Mi_Muentefering,SPD,CDU
198,355,Mi_Muentefering,SPD,CDU
278,355,Mi_Muentefering,SPD,Greens
85,355,Mi_Muentefering,SPD,SPD
263,355,Mi_Muentefering,SPD,Greens
392,355,Mi_Muentefering,SPD,SPD
502,355,Mi_Muentefering,SPD,SPD
452,355,Mi_Muentefering,SPD,SPD
203,355,Mi_Muentefering,SPD,SPD
430,355,Mi_Muentefering,SPD,Greens
547,355,Mi_Muentefering,SPD,CDU
395,355,Mi_Muentefering,SPD,SPD
493,355,Mi_Muentefering,SPD,CSU
463,355,Mi_Muentefering,SPD,SPD
43,355,Mi_Muentefering,SPD,SPD
266,355,Mi_Muentefering,SPD,The Left
101,355,Mi_Muentefering,SPD,SPD
242,355,Mi_Muentefering,SPD,CDU
10,355,Mi_Muentefering,SPD,Greens
102,355,Mi_Muentefering,SPD,SPD
486,355,Mi_Muentefering,SPD,Greens
448,355,Mi_Muentefering,SPD,The Left
487,355,Mi_Muentefering,SPD,Greens
149,355,Mi_Muentefering,SPD,FDP
506,355,Mi_Muentefering,SPD,SPD
300,355,Mi_Muentefering,SPD,The Left
483,355,Mi_Muentefering,SPD,SPD
393,355,Mi_Muentefering,SPD,SPD
243,355,Mi_Muentefering,SPD,SPD
92,355,Mi_Muentefering,SPD,SPD
509,355,Mi_Muentefering,SPD,CDU
183,355,Mi_Muentefering,SPD,Greens
407,355,Mi_Muentefering,SPD,CDU
435,355,Mi_Muentefering,SPD,SPD
229,355,Mi_Muentefering,SPD,SPD
166,355,Mi_Muentefering,SPD,SPD
357,355,Mi_Muentefering,SPD,SPD
47,355,Mi_Muentefering,SPD,The Left
68,355,Mi_Muentefering,SPD,FDP
114,355,Mi_Muentefering,SPD,SPD
113,355,Mi_Muentefering,SPD,SPD
286,355,Mi_Muentefering,SPD,SPD
400,355,Mi_Muentefering,SPD,Greens
437,355,Mi_Muentefering,SPD,CDU
363,355,Mi_Muentefering,SPD,SPD
186,355,Mi_Muentefering,SPD,CDU
391,355,Mi_Muentefering,SPD,Greens
145,355,Mi_Muentefering,SPD,SPD
237,355,Mi_Muentefering,SPD,FDP
384,355,Mi_Muentefering,SPD,SPD
250,355,Mi_Muentefering,SPD,SPD
75,355,Mi_Muentefering,SPD,CDU
52,355,Mi_Muentefering,SPD,SPD
350,355,Mi_Muentefering,SPD,SPD
42,355,Mi_Muentefering,SPD,SPD
301,355,Mi_Muentefering,SPD,SPD
74,355,Mi_Muentefering,SPD,SPD
457,355,Mi_Muentefering,SPD,SPD
441,355,Mi_Muentefering,SPD,SPD
454,355,Mi_Muentefering,SPD,SPD
322,355,Mi_Muentefering,SPD,Greens
50,355,Mi_Muentefering,SPD,SPD
130,355,Mi_Muentefering,SPD,SPD
98,355,Mi_Muentefering,SPD,SPD
204,355,Mi_Muentefering,SPD,SPD
333,355,Mi_Muentefering,SPD,SPD
503,355,Mi_Muentefering,SPD,SPD
123,355,Mi_Muentefering,SPD,CDU
192,355,Mi_Muentefering,SPD,FDP
29,355,Mi_Muentefering,SPD,SPD
496,355,Mi_Muentefering,SPD,FDP
3,355,Mi_Muentefering,SPD,Greens
260,355,Mi_Muentefering,SPD,SPD
94,355,Mi_Muentefering,SPD,CSU
460,355,Mi_Muentefering,SPD,SPD
465,355,Mi_Muentefering,SPD,SPD
59,355,Mi_Muentefering,SPD,Greens
139,355,Mi_Muentefering,SPD,SPD
61,355,Mi_Muentefering,SPD,SPD
118,355,Mi_Muentefering,SPD,SPD
24,355,Mi_Muentefering,SPD,SPD
248,355,Mi_Muentefering,SPD,CDU
36,355,Mi_Muentefering,SPD,CDU
417,355,Mi_Muentefering,SPD,The Left
184,355,Mi_Muentefering,SPD,Greens
492,355,Mi_Muentefering,SPD,Greens
364,355,Mi_Muentefering,SPD,SPD
280,355,Mi_Muentefering,SPD,SPD
377,355,Mi_Muentefering,SPD,CDU
157,355,Mi_Muentefering,SPD,SPD
173,355,Mi_Muentefering,SPD,SPD
525,355,Mi_Muentefering,SPD,Greens
325,355,Mi_Muentefering,SPD,SPD
236,355,Mi_Muentefering,SPD,SPD
334,355,Mi_Muentefering,SPD,SPD
335,355,Mi_Muentefering,SPD,FDP
89,355,Mi_Muentefering,SPD,SPD
293,355,Mi_Muentefering,SPD,SPD
336,355,Mi_Muentefering,SPD,SPD
257,355,Mi_Muentefering,SPD,SPD
244,355,Mi_Muentefering,SPD,Greens
477,355,Mi_Muentefering,SPD,CSU
386,355,Mi_Muentefering,SPD,SPD
147,355,Mi_Muentefering,SPD,FDP
70,355,Mi_Muentefering,SPD,SPD
289,355,Mi_Muentefering,SPD,SPD
557,355,Mi_Muentefering,SPD,SPD
517,355,Mi_Muentefering,SPD,CDU
78,355,Mi_Muentefering,SPD,Greens
464,355,Mi_Muentefering,SPD,SPD
77,355,Mi_Muentefering,SPD,CDU
290,355,Mi_Muentefering,SPD,SPD
136,355,Mi_Muentefering,SPD,Greens
110,355,Mi_Muentefering,SPD,The Left
475,355,Mi_Muentefering,SPD,SPD
311,355,Mi_Muentefering,SPD,Greens
119,355,Mi_Muentefering,SPD,CSU
268,355,Mi_Muentefering,SPD,FDP
132,355,Mi_Muentefering,SPD,CDU
264,355,Mi_Muentefering,SPD,Greens
162,355,Mi_Muentefering,SPD,SPD
240,355,Mi_Muentefering,SPD,SPD
284,355,Mi_Muentefering,SPD,Greens
259,355,Mi_Muentefering,SPD,SPD
170,355,Mi_Muentefering,SPD,SPD
522,355,Mi_Muentefering,SPD,SPD
453,355,Mi_Muentefering,SPD,SPD
526,355,Mi_Muentefering,SPD,SPD
352,355,Mi_Muentefering,SPD,SPD
254,355,Mi_Muentefering,SPD,SPD
96,355,Mi_Muentefering,SPD,SPD
209,355,Mi_Muentefering,SPD,SPD
179,355,Mi_Muentefering,SPD,The Left
117,355,Mi_Muentefering,SPD,The Left
239,355,Mi_Muentefering,SPD,SPD
461,355,Mi_Muentefering,SPD,SPD
373,355,Mi_Muentefering,SPD,SPD
512,355,Mi_Muentefering,SPD,SPD
4,355,Mi_Muentefering,SPD,SPD
156,355,Mi_Muentefering,SPD,SPD
519,355,Mi_Muentefering,SPD,SPD
399,355,Mi_Muentefering,SPD,FDP
188,355,Mi_Muentefering,SPD,SPD
108,355,Mi_Muentefering,SPD,SPD
406,355,Mi_Muentefering,SPD,CDU
332,355,Mi_Muentefering,SPD,SPD
267,355,Mi_Muentefering,SPD,SPD
443,355,Mi_Muentefering,SPD,SPD
498,355,Mi_Muentefering,SPD,CDU
426,355,Mi_Muentefering,SPD,CDU
335,245,JudithSkudelny,FDP,FDP
149,245,JudithSkudelny,FDP,FDP
97,245,JudithSkudelny,FDP,FDP
380,245,JudithSkudelny,FDP,FDP
481,245,JudithSkudelny,FDP,FDP
505,245,JudithSkudelny,FDP,FDP
189,245,JudithSkudelny,FDP,FDP
353,245,JudithSkudelny,FDP,FDP
515,245,JudithSkudelny,FDP,FDP
429,245,JudithSkudelny,FDP,FDP
496,245,JudithSkudelny,FDP,FDP
148,245,JudithSkudelny,FDP,FDP
271,245,JudithSkudelny,FDP,FDP
523,245,JudithSkudelny,FDP,FDP
65,245,JudithSkudelny,FDP,FDP
104,245,JudithSkudelny,FDP,FDP
310,245,JudithSkudelny,FDP,FDP
399,245,JudithSkudelny,FDP,FDP
9,245,JudithSkudelny,FDP,FDP
141,245,JudithSkudelny,FDP,FDP
147,245,JudithSkudelny,FDP,FDP
237,245,JudithSkudelny,FDP,FDP
398,245,JudithSkudelny,FDP,FDP
283,245,JudithSkudelny,FDP,FDP
372,245,JudithSkudelny,FDP,FDP
268,245,JudithSkudelny,FDP,FDP
368,245,JudithSkudelny,FDP,FDP
467,245,JudithSkudelny,FDP,FDP
428,245,JudithSkudelny,FDP,FDP
192,245,JudithSkudelny,FDP,FDP
142,245,JudithSkudelny,FDP,FDP
288,245,JudithSkudelny,FDP,FDP
394,245,JudithSkudelny,FDP,FDP
155,245,JudithSkudelny,FDP,FDP
318,245,JudithSkudelny,FDP,FDP
56,245,JudithSkudelny,FDP,FDP
433,245,JudithSkudelny,FDP,FDP
296,245,JudithSkudelny,FDP,FDP
226,245,JudithSkudelny,FDP,FDP
494,245,JudithSkudelny,FDP,FDP
116,245,JudithSkudelny,FDP,FDP
1,245,JudithSkudelny,FDP,FDP
383,245,JudithSkudelny,FDP,FDP
169,245,JudithSkudelny,FDP,FDP
17,245,JudithSkudelny,FDP,FDP
225,245,JudithSkudelny,FDP,FDP
212,245,JudithSkudelny,FDP,FDP
205,245,JudithSkudelny,FDP,FDP
67,245,JudithSkudelny,FDP,FDP
72,245,JudithSkudelny,FDP,FDP
83,245,JudithSkudelny,FDP,FDP
68,245,JudithSkudelny,FDP,FDP
213,245,JudithSkudelny,FDP,FDP
530,245,JudithSkudelny,FDP,FDP
253,245,JudithSkudelny,FDP,FDP
69,245,JudithSkudelny,FDP,FDP
60,245,JudithSkudelny,FDP,FDP
163,245,JudithSkudelny,FDP,FDP
346,245,JudithSkudelny,FDP,FDP
316,245,JudithSkudelny,FDP,FDP
356,245,JudithSkudelny,FDP,FDP
282,245,JudithSkudelny,FDP,FDP
527,245,JudithSkudelny,FDP,FDP
62,245,JudithSkudelny,FDP,FDP
446,245,JudithSkudelny,FDP,FDP
320,458,SilberhornMdB,CSU,CDU
354,458,SilberhornMdB,CSU,CDU
77,458,SilberhornMdB,CSU,CDU
208,458,SilberhornMdB,CSU,CDU
68,458,SilberhornMdB,CSU,FDP
290,458,SilberhornMdB,CSU,SPD
376,458,SilberhornMdB,CSU,CDU
388,458,SilberhornMdB,CSU,CDU
489,458,SilberhornMdB,CSU,CDU
284,458,SilberhornMdB,CSU,Greens
409,458,SilberhornMdB,CSU,CDU
470,458,SilberhornMdB,CSU,CDU
241,458,SilberhornMdB,CSU,CDU
547,458,SilberhornMdB,CSU,CDU
514,458,SilberhornMdB,CSU,CDU
482,458,SilberhornMdB,CSU,CSU
509,458,SilberhornMdB,CSU,CDU
30,458,SilberhornMdB,CSU,CDU
324,458,SilberhornMdB,CSU,CDU
426,458,SilberhornMdB,CSU,CDU
224,458,SilberhornMdB,CSU,CDU
126,458,SilberhornMdB,CSU,CSU
410,458,SilberhornMdB,CSU,CSU
84,458,SilberhornMdB,CSU,CDU
244,458,SilberhornMdB,CSU,Greens
540,458,SilberhornMdB,CSU,CSU
306,458,SilberhornMdB,CSU,CDU
184,458,SilberhornMdB,CSU,Greens
437,458,SilberhornMdB,CSU,CDU
242,458,SilberhornMdB,CSU,CDU
427,458,SilberhornMdB,CSU,CSU
193,458,SilberhornMdB,CSU,CSU
463,458,SilberhornMdB,CSU,SPD
414,458,SilberhornMdB,CSU,CDU
248,458,SilberhornMdB,CSU,CDU
181,458,SilberhornMdB,CSU,CDU
119,458,SilberhornMdB,CSU,CSU
138,458,SilberhornMdB,CSU,CDU
227,458,SilberhornMdB,CSU,CDU
75,458,SilberhornMdB,CSU,CDU
493,458,SilberhornMdB,CSU,CSU
99,458,SilberhornMdB,CSU,CSU
498,458,SilberhornMdB,CSU,CDU
423,458,SilberhornMdB,CSU,CDU
360,458,SilberhornMdB,CSU,CSU
66,458,SilberhornMdB,CSU,CDU
31,458,SilberhornMdB,CSU,CSU
94,458,SilberhornMdB,CSU,CSU
186,458,SilberhornMdB,CSU,CDU
363,458,SilberhornMdB,CSU,SPD
517,458,SilberhornMdB,CSU,CDU
459,458,SilberhornMdB,CSU,CSU
473,458,SilberhornMdB,CSU,CDU
78,458,SilberhornMdB,CSU,Greens
406,458,SilberhornMdB,CSU,CDU
500,458,SilberhornMdB,CSU,CDU
23,458,SilberhornMdB,CSU,CSU
147,458,SilberhornMdB,CSU,FDP
228,458,SilberhornMdB,CSU,CDU
106,458,SilberhornMdB,CSU,Greens
103,458,SilberhornMdB,CSU,CSU
231,458,SilberhornMdB,CSU,CDU
